symbol,n_days,n_filing,n_folds,roc_auc_lm1n_all,pr_auc_lm1n_all,f1_lm1n_all,brier_lm1n_all,ece_lm1n_all,roc_auc_lm1n_filing,pr_auc_lm1n_filing,f1_lm1n_filing,brier_lm1n_filing,ece_lm1n_filing,roc_auc_lm2v_all,pr_auc_lm2v_all,f1_lm2v_all,brier_lm2v_all,ece_lm2v_all,roc_auc_lm2v_filing,pr_auc_lm2v_filing,f1_lm2v_filing,brier_lm2v_filing,ece_lm2v_filing,roc_auc_lm3t_all,pr_auc_lm3t_all,f1_lm3t_all,brier_lm3t_all,ece_lm3t_all,roc_auc_lm3t_filing,pr_auc_lm3t_filing,f1_lm3t_filing,brier_lm3t_filing,ece_lm3t_filing,roc_auc_gm1n_all,pr_auc_gm1n_all,f1_gm1n_all,brier_gm1n_all,ece_gm1n_all,roc_auc_gm1n_filing,pr_auc_gm1n_filing,f1_gm1n_filing,brier_gm1n_filing,ece_gm1n_filing,roc_auc_gm2v_all,pr_auc_gm2v_all,f1_gm2v_all,brier_gm2v_all,ece_gm2v_all,roc_auc_gm2v_filing,pr_auc_gm2v_filing,f1_gm2v_filing,brier_gm2v_filing,ece_gm2v_filing,roc_auc_gm3t_all,pr_auc_gm3t_all,f1_gm3t_all,brier_gm3t_all,ece_gm3t_all,roc_auc_gm3t_filing,pr_auc_gm3t_filing,f1_gm3t_filing,brier_gm3t_filing,ece_gm3t_filing,roc_auc_le12_all,pr_auc_le12_all,f1_le12_all,brier_le12_all,ece_le12_all,roc_auc_le12_filing,pr_auc_le12_filing,f1_le12_filing,brier_le12_filing,ece_le12_filing,roc_auc_le3_all,pr_auc_le3_all,f1_le3_all,brier_le3_all,ece_le3_all,roc_auc_le3_filing,pr_auc_le3_filing,f1_le3_filing,brier_le3_filing,ece_le3_filing,roc_auc_ge12_all,pr_auc_ge12_all,f1_ge12_all,brier_ge12_all,ece_ge12_all,roc_auc_ge12_filing,pr_auc_ge12_filing,f1_ge12_filing,brier_ge12_filing,ece_ge12_filing,roc_auc_ge3_all,pr_auc_ge3_all,f1_ge3_all,brier_ge3_all,ece_ge3_all,roc_auc_ge3_filing,pr_auc_ge3_filing,f1_ge3_filing,brier_ge3_filing,ece_ge3_filing,roc_auc_lt12_all,pr_auc_lt12_all,f1_lt12_all,brier_lt12_all,ece_lt12_all,roc_auc_lt12_filing,pr_auc_lt12_filing,f1_lt12_filing,brier_lt12_filing,ece_lt12_filing,roc_auc_lt3_all,pr_auc_lt3_all,f1_lt3_all,brier_lt3_all,ece_lt3_all,roc_auc_lt3_filing,pr_auc_lt3_filing,f1_lt3_filing,brier_lt3_filing,ece_lt3_filing,roc_auc_cx_all,pr_auc_cx_all,f1_cx_all,brier_cx_all,ece_cx_all,roc_auc_cx_filing,pr_auc_cx_filing,f1_cx_filing,brier_cx_filing,ece_cx_filing
ICICIGI,488,246,8,0.460341039582778,0.5158352899843586,0.4243998415881802,0.29005540599982804,0.18881489171020044,0.5006050084175084,0.5027546578454218,0.39148499873652,0.2888024207371143,0.23333512139391777,0.4623210206267524,0.49104699240249305,0.4272673412434457,0.2905454061808281,0.19851622437072255,0.4546544312169312,0.43838400178123565,0.37398880019193437,0.29945293879305634,0.2504155769484041,0.4534753072346246,0.5023781498773368,0.4459324094470661,0.2730153377077651,0.1725267049090953,0.4710016835016835,0.4966385392024092,0.3512555200395491,0.28268256621099375,0.24982997015777608,0.4916513040622948,0.5030472643241625,0.45964043232842233,0.2868605919487215,0.18648367007798278,0.46560433201058204,0.4731637366704434,0.340494227994228,0.30019464612228597,0.2506818815406434,0.49940977839121936,0.503716840866758,0.43667472915556965,0.281340862024966,0.1824746783831293,0.49127021705146706,0.46319862912733756,0.36783116472395405,0.2913967363827252,0.22991544517119122,0.5403961115113461,0.5265656756936747,0.4612989535344879,0.2782925666650774,0.17090563132725198,0.46182509620009615,0.450163246015837,0.33954235335814287,0.2967001387735934,0.24308998343152277,0.4532264011571666,0.5051227760679449,0.3984963862848302,0.30220446430981474,0.21568556568438907,0.4912991522366522,0.49409573616845015,0.36917112660647144,0.31073253887414404,0.26492591761408435,0.42351911723996627,0.48336895486880216,0.3813408883453879,0.28267420030194146,0.1926014174410705,0.47057780182780184,0.4798607825724791,0.34641452769855674,0.2852614961526336,0.2531538896826526,0.4902250034800997,0.5035937208369599,0.41933020719623315,0.279296024419328,0.1901744151915406,0.54909136002886,0.5224156696033809,0.3699480244996549,0.2795662419805369,0.21834039657428156,0.5174593672394521,0.5270081496706638,0.46714910538792487,0.27665119517762216,0.16039782014139617,0.5692452801827802,0.5413156894262271,0.45071922059020614,0.27360164019671096,0.19919941037921285,0.4664337192707011,0.504913024746227,0.4278799128775145,0.289676317341633,0.19699671961691786,0.49263392857142857,0.4737700392103058,0.37944194919347046,0.2960664028867448,0.26322332203433396,0.4553613105736961,0.5112965958937306,0.38636871074562495,0.2731680296799931,0.1494820745540461,0.5073923761423762,0.5453625847946323,0.32810704022988507,0.2783391277547755,0.20006857971832104,0.487361112771014,0.5163922926184303,0.398831764932817,0.2753994978378489,0.156475427231641,0.5103302368927369,0.5151649029303068,0.3289750957854406,0.28351236308721334,0.2099118466359046
ICICIPRULI,488,82,8,0.5610832408629681,0.5730330717357307,0.4118796566552527,0.25763316984307305,0.1434791480605801,0.6131206756206755,0.6743244147099604,0.5693958215697346,0.2591737606632696,0.14829952551003484,0.5194097680056072,0.5377887368795669,0.2753022697103567,0.2692960241251233,0.1840872596071796,0.5382425940461655,0.628092346893313,0.3172590567327409,0.26643726757260633,0.20630520764958044,0.49341240925211544,0.5135499997662519,0.2366018422083038,0.27388446414529366,0.14413981173627605,0.47467240101168673,0.5557580708573999,0.30625,0.319912976897415,0.2434887147005519,0.5522784139277919,0.5400061929640778,0.3175437110328002,0.2588691284143795,0.13893962075892802,0.44476513896156755,0.5405566458681783,0.34307992202729043,0.28202463929054256,0.22292719601234723,0.51568998324492,0.5081352998785769,0.40832271147706395,0.2598707523085818,0.15375445440586846,0.5034122623408338,0.563759419366037,0.5004166666666666,0.2653165725754749,0.21232149669529904,0.49972771886224443,0.49473141629405004,0.3854244111916746,0.2684144069823971,0.14438081733829883,0.5594693005407291,0.5739421246967686,0.4383971291866029,0.27072917775740035,0.15213417625597714,0.5264900475124275,0.5417863782042596,0.3429977164023448,0.264033573144868,0.15567996370154727,0.4673536615500901,0.5682995177523087,0.5262626262626262,0.26442640038039,0.14590377647264807,0.4914369496938652,0.5142106308027115,0.30050682136937396,0.2703243622592239,0.16104346712270073,0.4147225129367986,0.5298376114782941,0.3318181818181818,0.26311170370529263,0.1341572164267747,0.5149421524843576,0.5093764759218656,0.46653557552083963,0.25669875792346475,0.14457057377517757,0.48035950491307633,0.5564913481580148,0.5418825940565071,0.27182655075460216,0.20053692450588906,0.5401645936584326,0.521683657554638,0.46077764586062403,0.2554543969020458,0.1370997744984785,0.4784253444967731,0.508479558755985,0.5222943722943723,0.2776666566094122,0.19272461485737832,0.5708103343658124,0.5879896994525647,0.3598726818179845,0.26788385859218156,0.19358842567391793,0.6236708892958893,0.6855568735297354,0.33043478260869563,0.26415521310387907,0.2138493936419687,0.5745822297674275,0.5899678779292122,0.24174141797481458,0.2558832049003032,0.11323631622379847,0.5968969852898425,0.6585149111542645,0.2653846153846154,0.2609492605373456,0.14696805444002528,0.5697723645161124,0.5685837265754922,0.24905892387105236,0.25579556741085546,0.11231069513438385,0.5136535917785917,0.5662642450794471,0.30625,0.2603648390408522,0.14366876793213534
INDHOTEL,488,166,8,0.4837789134264783,0.5417366350674213,0.49639393472906407,0.2686841088220274,0.14956590480234505,0.46366666666666667,0.6690248547748547,0.5870114199525964,0.2917568686917627,0.2233964061415607,0.49267234549410355,0.5494677128244869,0.45828302613131056,0.26559203669732623,0.13717326455235995,0.4518888888888889,0.7198943278943278,0.633030303030303,0.23910793561453106,0.18466171944337234,0.48098072124133945,0.5353901215136685,0.2819369309935348,0.2651925248919994,0.14566163256318965,0.45466666666666666,0.6442772320272321,0.23055555555555554,0.2744683985732931,0.26243179463964783,0.5360194454452865,0.5474196611580856,0.486489898989899,0.25472670956484444,0.10326313569009914,0.5163888888888889,0.6710128806378807,0.5794444444444444,0.2541429875695297,0.2514881665362636,0.506428291236397,0.5248096759016679,0.4328668215253581,0.25483365143578857,0.09663471947588417,0.4531666666666666,0.6445203685203685,0.5234920634920635,0.2466853416641544,0.14457336890438527,0.4504098164006569,0.4954297990589223,0.4716888518227803,0.2651392808865005,0.13726098391871872,0.47333333333333333,0.6381135531135531,0.4871794871794872,0.2570496579593211,0.1785833909548789,0.45151871338309374,0.5075140073203265,0.4499123372583619,0.26334886712422806,0.1282733717355454,0.6217777777777778,0.7854655344655345,0.57,0.24166656919439067,0.19037651679792966,0.4556377515489034,0.5193749145306533,0.4372724305533636,0.26077574467458997,0.1348517424995983,0.5917777777777777,0.7945124875124876,0.6385714285714286,0.2362925379058213,0.17735425261746124,0.5237089611530381,0.540291900471473,0.3132979982416988,0.270436910539938,0.13176006163307075,0.44333333333333336,0.6506130258630259,0.2968253968253968,0.2876758213277242,0.2606069686890581,0.5275649967447895,0.5351730626040094,0.3860985249978759,0.25729810636109873,0.1020319043362082,0.5846666666666667,0.7264031801531801,0.3746031746031746,0.25619719050403206,0.187714007057547,0.48278643334092314,0.544624106176339,0.5191793631903375,0.26285943611632967,0.12188419187314425,0.38966666666666666,0.6340073167573168,0.6372527472527473,0.2750174276562113,0.23226371256710365,0.4295315706193049,0.512683095064489,0.3728782433936906,0.2546114513244181,0.0869196666044736,0.34988888888888886,0.6015346227846228,0.3243107769423559,0.26077681695395893,0.17849151329441643,0.4964957014867195,0.5392115740274966,0.48617268851643847,0.2540267303180166,0.08721059151538275,0.4286666666666667,0.6421231869981869,0.4843107769423559,0.25883838160706424,0.17747302311348623
INDIGO,488,126,8,0.5003270168409919,0.5680774758134783,0.5380260966413603,0.2563300782373049,0.11116004001449753,0.5095238095238095,0.5955560064935065,0.6882850241545894,0.25224464057833684,0.22645859774204374,0.49935933289132867,0.5800349537537606,0.6033198967077864,0.28207637800094354,0.14119669946984897,0.5001488095238095,0.6100645485466913,0.6604624542124542,0.2960211519252638,0.23756053531923396,0.470173967311308,0.5344629947888626,0.593073907923741,0.2689740821344769,0.14287281609263983,0.47961309523809526,0.5625368556513515,0.6303418803418803,0.2743242142804225,0.1721559291041823,0.5029826033573174,0.5567040476862655,0.5508357216553939,0.2604060138602327,0.09702190912726787,0.5265625,0.5676623376623378,0.6277068519715578,0.24090807104464906,0.08732689189913347,0.5262579575045352,0.5698699421603184,0.6062864460074908,0.2538354780061606,0.12143732262092402,0.644047619047619,0.6431444547515976,0.7561612364243944,0.2453911420814914,0.22441124557632725,0.5130696884334716,0.5733303681453539,0.6124882895176391,0.2560098643155289,0.09915494663090571,0.4296875,0.538622128144187,0.6714596949891067,0.2515024235817581,0.10381038039508671,0.5085770378523321,0.592947439638113,0.5637159953397355,0.2744516413803202,0.13990954381897985,0.5474702380952381,0.660620004995005,0.6357005494505494,0.2726261007487678,0.24307364881735735,0.5033781035066177,0.5794016373916071,0.5088978127136021,0.25902206364541835,0.12746470066576276,0.5813988095238095,0.6803917213738642,0.6285576923076923,0.2482010045771113,0.18703150810066527,0.5416725203100448,0.5687676894259498,0.6264565552516217,0.2539577565114862,0.10087220403869568,0.5345238095238096,0.5756615111079397,0.7256349206349206,0.23406040435393013,0.14166317692795716,0.5303396173308216,0.5676991646965626,0.5834117638142864,0.2552855952109362,0.08469638953528719,0.5718749999999999,0.6020640301575175,0.717929292929293,0.2381134910138928,0.1612885870049388,0.48859486614145003,0.5660667988430449,0.5920876708754138,0.2790169250131004,0.1499780203568211,0.46502976190476186,0.5573705391247408,0.6604624542124542,0.288888326942732,0.23193779330878445,0.4865265271706306,0.5672282967593149,0.5749952536375064,0.2522948168734805,0.07109578324382154,0.45476190476190476,0.5582179229500658,0.6828197945845005,0.2519056184642847,0.0765113558766772,0.5180682962602094,0.562488884824808,0.5575201104270691,0.25266451136052526,0.07210081564362122,0.4955357142857143,0.5715887188208617,0.6828197945845005,0.24932432794464862,0.10281271745165642
INDUSINDBK,488,175,8,0.47751899637745365,0.5119616792525838,0.26948907965857116,0.27596501340223434,0.14591171086392601,0.47912270021645026,0.45629576722232534,0.19555555555555557,0.26067448695606155,0.15624365385943012,0.4809401206279151,0.5039495911702709,0.32934355017253075,0.2760337560350933,0.1615850040818263,0.44361810064935064,0.4528154717274115,0.14,0.2675458721982634,0.17832693572215427,0.5013503652950135,0.5200819251380349,0.23525570374486737,0.2894904670710895,0.17020589256818214,0.5311203553391053,0.47693642903289263,0.10714285714285714,0.29685066599813653,0.21084544555862844,0.5281284478094839,0.5238303498866144,0.2880891121457159,0.2622619827190371,0.1375343260425823,0.5106872294372294,0.4867793266040723,0.1855072463768116,0.2905473880813114,0.2204363111563225,0.48565362932959516,0.477591778372926,0.11338661338661339,0.27503743931926217,0.14848941248734676,0.5353135146103896,0.46247671684252567,0.125,0.27553272541362533,0.1847058508224937,0.475845831984991,0.47356340550945275,0.2529827213016868,0.2746029285349427,0.13003423314889895,0.4760416666666667,0.41946778711484595,0.1,0.26159855941263466,0.12301918633989978,0.5049324030583425,0.5286508993054351,0.41017754514355875,0.2733246500388131,0.1989609533363813,0.5365541576479076,0.5485113901167822,0.4554761904761905,0.2821300898069466,0.2558760267426134,0.45830476060956554,0.4990179042908786,0.2932343134018116,0.3002618971463419,0.23636930975390552,0.4793481691919192,0.45255861603900815,0.09166666666666667,0.26879456344873753,0.2116727855750978,0.4823290520065826,0.49097345001261516,0.31856054069600226,0.2608274493159747,0.13033020427993236,0.48294327200577203,0.447614062136121,0.13636363636363635,0.2712344624014564,0.20040705526846037,0.5303127555052023,0.5306782180919102,0.27914839475465225,0.2543341012367714,0.1457336076028274,0.5067809794372294,0.4672968507527331,0.125,0.2548034731088128,0.17084772422287664,0.44599482565140797,0.4818758359965431,0.29345598470289613,0.29445300903550575,0.19622576539192987,0.44488636363636364,0.43782740919470614,0.14,0.2615660495921044,0.14391391263849124,0.43922223111674924,0.4975286329163108,0.2521589991928975,0.2559610684219308,0.10891902599364561,0.5078733766233766,0.546466078337577,0.14,0.25748216526582024,0.14347033368009054,0.45433393948307355,0.48958331680230915,0.3066636283011431,0.2577119784785106,0.1163100736839241,0.4405483405483406,0.45779233618500903,0.14,0.26500386802331766,0.1694949231470566
INFY,488,97,8,0.5581969077669992,0.5797888070525146,0.3264888337468983,0.2849393633478135,0.1978947046585332,0.5320228943850267,0.5643284811117376,0.15625,0.2917666603678694,0.24313364186727504,0.4858261170992639,0.5365390263380871,0.3431182269325311,0.2731452397980719,0.16882226631573138,0.5605538380124777,0.5808193575793837,0.37822176587471357,0.25308735599008286,0.196710211587395,0.5583994147545162,0.5540090479801592,0.4390237116932032,0.28618572217927174,0.16984237344192407,0.6111644942067735,0.578862472630855,0.428030303030303,0.2820717393141087,0.2073449252065774,0.5761514755590692,0.5680414841405357,0.24805316091954022,0.25921779143412726,0.15019525116720725,0.5971479500891266,0.604242682868602,0.1813186813186813,0.24488362268977815,0.18132661369408384,0.46376444637121317,0.4767840705210606,0.33070409982174687,0.2774384228124671,0.15949847972953068,0.5047627005347594,0.4639162784679089,0.27884615384615385,0.2710609412049465,0.18346129954580678,0.5057212625801351,0.4978278981251132,0.3236111111111111,0.2609126492018935,0.12273762480015558,0.48958333333333337,0.43797948499355155,0.125,0.2546087681068974,0.1422933941184007,0.44388661825977405,0.4811492007867854,0.28837233169129717,0.2773615124600547,0.1732933742323912,0.43928253119429583,0.4480044111953585,0.3437908496732026,0.27859692094918875,0.22932836360615338,0.48170095119428186,0.49446953912707425,0.3243724645030426,0.3107000665528936,0.24219552194626115,0.4444438641934046,0.4466173848081743,0.41637963485789575,0.36563346050877416,0.36454777447614606,0.5536953059544668,0.561242691880822,0.3767707967707968,0.2728997035225273,0.19513749365995603,0.5806943516042781,0.5736875481101025,0.32959770114942527,0.249927557771422,0.1960634347976725,0.5448310829907654,0.5629479941818891,0.36767688142688143,0.27577405185226944,0.18906810565421772,0.5503495432263814,0.5661782781641191,0.2811085972850679,0.25739332826492767,0.20664855408445823,0.5192262362924511,0.5391902099260856,0.30031964972172287,0.2885152172420191,0.21090274709120366,0.5189428754456328,0.5234805599451855,0.22733301181577045,0.2873023916918575,0.25240100131025905,0.5464384510258367,0.5586016364473054,0.31709013914095585,0.2653207575028046,0.14721923772596376,0.5764120989304813,0.5603197302074275,0.20833333333333331,0.2564022954725679,0.1656353475912441,0.5361254848427218,0.5498134811949023,0.33761574074074074,0.2640273902211737,0.14880149048534685,0.548382492201426,0.5434185659172829,0.36764705882352944,0.2534085967270205,0.1705119426647757
IOC,488,135,8,0.5666438957330162,0.587378691255025,0.33403564520585793,0.27858518105751773,0.181388959538811,0.5984632034632036,0.6173883347787091,0.19904306220095694,0.264962368026396,0.1359222609558057,0.4736568266868159,0.5226923579395291,0.4049801227205946,0.2790325966192527,0.1916816696421676,0.4060894660894661,0.4658401112652449,0.2785714285714286,0.2710223812219238,0.18001505999817372,0.4814933319793679,0.5089575401216022,0.3464679789900319,0.281064051112945,0.17530990034762797,0.4754329004329005,0.5398595495413677,0.32300395256916997,0.27248236593663966,0.24313343108707852,0.5049287441999074,0.5121765525386113,0.37161535105845617,0.2701098207475145,0.14678926012457544,0.5274350649350649,0.5540714840714841,0.24981684981684982,0.26876646452554054,0.15822872467090848,0.4998109696767581,0.49655528988737,0.3893782752335384,0.29839347269894856,0.21478142675959971,0.5046031746031746,0.46946662636234826,0.2945054945054945,0.2889726623113534,0.21767457520236633,0.4993862572977799,0.5147599471913927,0.4083513641184414,0.2739531464218766,0.18716487421043265,0.3628571428571429,0.42823217523217527,0.21326259946949602,0.2735177761524952,0.14730405420416998,0.5400927827157124,0.5574948449439487,0.3078306561859193,0.27510241853432726,0.17319517062301495,0.479004329004329,0.5466631331631332,0.11904761904761904,0.26191800028454304,0.18516610573700074,0.4857172769259159,0.5165856739496387,0.3572868619416476,0.28693138950672553,0.1903049128257904,0.38013708513708516,0.48152329844843217,0.2155844155844156,0.2615778923333659,0.14012026560071,0.4739955685948236,0.4886080658018784,0.4030926435258307,0.2871586749661489,0.19252669543180528,0.49663419913419915,0.4993817293817294,0.37411764705882355,0.3033952649660304,0.265755666742676,0.4667853455496987,0.48975445910969995,0.4358195327311252,0.2786768785669437,0.17186708567971126,0.5481277056277056,0.5484568503392033,0.4619047619047619,0.2662242784113896,0.16397205714960586,0.5406808111178668,0.560577776149205,0.36015621885725024,0.28137316974813387,0.20648924994179402,0.45178210678210673,0.5032929184105654,0.24272727272727274,0.2813662180006592,0.21964495797678035,0.5085964952282367,0.5420157386066973,0.30996148459383754,0.267589208073412,0.15611089051014604,0.4670995670995671,0.5374983181801364,0.26904761904761904,0.25845543798010695,0.15913627026750773,0.5307066092299981,0.5655700460493847,0.3460277549717205,0.2687781748821152,0.16181825123527174,0.46822510822510816,0.576238827720111,0.34285714285714286,0.26221517793859495,0.18278298311785587
IRCTC,488,126,8,0.5538267683165423,0.5764692985627878,0.388525364599281,0.2583036783715839,0.11914197072058563,0.5113425925925925,0.6476438492063491,0.25757575757575757,0.2497314803878897,0.1413193782653281,0.49598473119282616,0.5435691536213456,0.28241858865175457,0.28756214913153677,0.1796692264527983,0.5199074074074075,0.5888483044733044,0.24285714285714285,0.2657821824206669,0.23041932931571274,0.5404318536187993,0.56836589229526,0.4264699116672801,0.2626214590037501,0.14715086811762537,0.4615740740740741,0.560930735930736,0.24285714285714285,0.3142156417616576,0.3348089734358695,0.4899294188591332,0.5102579676072698,0.4087434891314202,0.25674392986490235,0.10681002422168456,0.5239583333333333,0.5426934176934177,0.29642857142857143,0.24994950431205476,0.15785587581949195,0.5466271234327584,0.5494449224815547,0.48154906930099795,0.26270471253180455,0.14155860410556712,0.625,0.5731691919191919,0.26785714285714285,0.25538370111355735,0.19838987918788353,0.4819148695920811,0.5122355340431461,0.35712988079181696,0.26844025414792494,0.14525862293607897,0.5052083333333334,0.5427083333333333,0.2767857142857143,0.2759450479139006,0.2179302710935647,0.4685416566056941,0.515981856776947,0.3710922956824596,0.2931397981914394,0.1793967745218365,0.41203703703703703,0.5245250698375699,0.14285714285714285,0.28013259733051854,0.20697217506709842,0.5633157333386167,0.5726182715016542,0.3837035837654458,0.28457462108921877,0.1662656252691367,0.506712962962963,0.6169309856809857,0.14285714285714285,0.27662216545004903,0.19748254485406344,0.47908949083773883,0.5120434600169502,0.3496527064931698,0.26557245458230916,0.14359866201084598,0.5576388888888888,0.5577651515151515,0.18253968253968253,0.24871146751283296,0.1986884092967569,0.48590499650170527,0.509217011572711,0.37937917140835975,0.2703135567902994,0.14555895183666026,0.6111111111111112,0.5916666666666666,0.33730158730158727,0.2678281280443456,0.24716818605635932,0.5560994620526942,0.6085864687122109,0.33993346829837334,0.27023447888101937,0.1542523604983412,0.6159722222222223,0.6892616642616642,0.3030075187969925,0.25461533613086473,0.16398379684696912,0.5610493717808328,0.6020929449636883,0.36201491473007863,0.25684212434427955,0.10280371847102279,0.5199074074074075,0.6360795454545454,0.21428571428571427,0.2585306773492959,0.1321113473983344,0.5469808702387007,0.5878524279652374,0.3722421874573514,0.2568973670632271,0.11519739409760929,0.5590277777777778,0.6339466089466088,0.21428571428571427,0.2576699508541942,0.12747595876467582
IRFC,488,118,8,0.5988852257592463,0.5727482307083713,0.42183189359659945,0.2621380391729496,0.17721714628063837,0.5525,0.6106161616161616,0.3071428571428571,0.29149642002588877,0.2712744564163941,0.42071042604773834,0.4400435852626007,0.27938519813519813,0.28026305067771196,0.18497662926980393,0.3935,0.4584964937023761,0.10158730158730159,0.2841920081747668,0.3017127860314159,0.5010718312172224,0.4699976674909102,0.23294159544159543,0.2745483400085663,0.1722134480658335,0.5676666666666667,0.6128446275946275,0.1988095238095238,0.3145896008183862,0.31028394629172495,0.4889408831691158,0.4546242447907255,0.3758439208439209,0.27553394133995446,0.16124850162776047,0.4608333333333333,0.43951190476190477,0.2995670995670995,0.2959715980840582,0.20613234080212658,0.4509646687333927,0.4290580925229183,0.29308286849889015,0.27145976402164707,0.1570035819907414,0.44666666666666666,0.436890522875817,0.29285714285714287,0.2664566217087402,0.23630101674901924,0.5022009515744928,0.465361733015885,0.26416345005054687,0.2818832499629119,0.17525900347559803,0.5719166666666666,0.5368643578643579,0.05714285714285714,0.2800644820749008,0.2838828502219373,0.47661151276512104,0.483670456472676,0.27892300194931774,0.2718747963960556,0.1813013159444669,0.4755000000000001,0.5265758587817411,0.16623376623376623,0.277282433798489,0.24383634719893385,0.4940225299656036,0.5022381611282218,0.3056429262425811,0.26903739153985007,0.15403146530984385,0.5286666666666666,0.6339375901875901,0.284593837535014,0.274967176839229,0.19853327332304105,0.5263093965062782,0.48592883957430744,0.2915563481352955,0.27048652599605383,0.16478868948720216,0.5254166666666666,0.46158333333333335,0.2,0.2931884880158876,0.22612440468549733,0.47938876543143516,0.4421451323598369,0.2859821508340672,0.27280551568968436,0.15364536386879463,0.44333333333333336,0.44571428571428573,0.24980901451489687,0.2856642564337196,0.19985545211656774,0.5398547154879272,0.5138360527399154,0.4126094493741552,0.2787022165209186,0.19722803979202252,0.549,0.5807809967809968,0.3162337662337662,0.30258567358546323,0.26707539698427835,0.5459098045937387,0.520746665265374,0.2157763532763533,0.2592319413812778,0.13586316589609612,0.5371666666666666,0.6086540126540126,0.05714285714285714,0.2733767828014068,0.2023533222666125,0.5196198946720402,0.4819869576390081,0.210514888337469,0.26148979341852163,0.1420106196732047,0.6611666666666667,0.6564655801714625,0.05714285714285714,0.27120794087813876,0.23252382787200246
ITC,488,46,8,0.5091058407882257,0.5060565553575738,0.267349309097748,0.2523172450669907,0.0919992041352513,0.6857142857142858,0.6481349206349206,0.2222222222222222,0.24430323311507873,0.04153111414635994,0.5418815103445858,0.5253636830921252,0.41190586980640875,0.27924478507567757,0.16285918255515797,0.6015873015873016,0.5786772486772486,0.4537037037037037,0.25149125271172595,0.18396267241088368,0.5079586242709644,0.49688950552626066,0.24843027793230082,0.27181499506034673,0.1546534579397118,0.36857142857142855,0.47548280423280415,0.26495726495726496,0.32266063314975496,0.3752726907443062,0.5573146137572289,0.5211936149388186,0.3992320895480203,0.2605503082935113,0.13902117763423266,0.5596825396825397,0.5711880711880711,0.5555555555555555,0.24932865374425206,0.2171096404019146,0.5095702430620909,0.47166125293051847,0.14383875400824553,0.2554882604199483,0.09471879934240049,0.48460317460317465,0.5291919191919193,0.08333333333333333,0.25486577826865986,0.09599909769575656,0.5165020235696387,0.47258049402682417,0.2793719616344764,0.2604727620207478,0.11114086292500924,0.4865079365079365,0.45016835016835016,0.3333333333333333,0.25673446501884706,0.13969820160703536,0.5040224595547484,0.47509199693933235,0.3554427789439487,0.2741338273992957,0.14563401928634906,0.6498412698412699,0.618953823953824,0.6285714285714286,0.24715258995999045,0.14585304356208198,0.5023897324081148,0.4901433496648521,0.2329963326395084,0.2819025211320625,0.18456222145624393,0.48126984126984135,0.5238203463203462,0.35353535353535354,0.3063027397226446,0.3033137974266989,0.4599293555531567,0.4425147655346998,0.2664437502834546,0.27833999117024155,0.14787047869252057,0.4588888888888889,0.4882996632996633,0.32634032634032634,0.26004443080919853,0.15221032492063244,0.4543678755263634,0.4374435397663596,0.3300582809886421,0.28071481168534196,0.13636281025052527,0.47222222222222227,0.49306156806156815,0.3434343434343434,0.24817759124907104,0.07567143119066139,0.5258245479241324,0.51322711088397,0.4377987269492659,0.27952950397840337,0.16203338962905411,0.6149206349206349,0.5834391534391533,0.4537037037037037,0.2506011271005305,0.17909980864230304,0.5618995774638358,0.5250178657225382,0.20210451977401128,0.25209303714205367,0.07364180704063374,0.5155555555555555,0.541600529100529,0.3055555555555555,0.24549369890997438,0.05545912444365691,0.5689639775541311,0.5472375366478421,0.22196160523807043,0.2509471970322271,0.08385888322921697,0.5041269841269841,0.5133730158730159,0.3434343434343434,0.24550458373075448,0.08397589325282205
