r2,mae,rmse,spearman,spearman_p,auc_vol_high,fold,variant,n_test,fusion_weight_ts
0.18031820109392283,0.011467564334531007,0.016273981013103456,0.4380681286560121,4.0033669403327226e-166,0.6005002724338824,27,numeric_tokens,3544,
0.18522873531830775,0.011468276383341924,0.015925272105601077,0.5160580982729883,5.176695610856849e-274,0.6625816993464053,28,numeric_tokens,4042,
0.15902482056331735,0.010473041296488697,0.013935499749441629,0.4364953754535697,1.0610977141650452e-187,0.600878470782192,29,numeric_tokens,4042,
0.21122246135012734,0.011990516908526204,0.018295234287555643,0.4757226964926837,6.442996406616922e-217,0.6194296911840556,30,numeric_tokens,3854,
0.1584039003175387,0.010341535451876833,0.013816923485265727,0.44766424617274964,2.439070143367734e-189,0.584887461990496,31,numeric_tokens,3854,
0.1295543653918404,0.010934830639196074,0.015748813291177555,0.40854065464534495,5.681529706594433e-155,0.5869136705756424,32,numeric_tokens,3854,
0.11411189050512938,0.010948658259267875,0.014656456671519729,0.3304391224657064,4.0377660106097397e-94,0.5676593027634358,33,numeric_tokens,3666,
0.1403353213066496,0.0111100384752573,0.01665029096201954,0.386150934086562,4.560904264371865e-145,0.5843207180618492,34,numeric_tokens,4076,
0.10342276990127208,0.009756751381712248,0.012779083151252554,0.41833483180026587,7.663748691745251e-169,0.5751079208463252,35,numeric_tokens,3990,
0.1212589722938594,0.010082763472571438,0.013667473976831128,0.4134704860758807,1.3376273894183431e-164,0.5894488531525179,36,numeric_tokens,3990,
0.20487926636578113,0.009088069751780819,0.012425049591698833,0.4247097786109957,1.6522046834023346e-174,0.622537152318468,37,numeric_tokens,3990,
0.17431375138841654,0.011616741274296247,0.02297123301333413,0.372117585139487,2.869875393811279e-131,0.6085310258451213,38,numeric_tokens,3990,
0.2866700421779641,0.008010551524125815,0.011272281495307368,0.3975972621365206,1.8362482683360872e-133,0.612603231802394,39,numeric_tokens,3515,
0.0876515408413302,0.008476717016425541,0.015700886832537203,0.4004586779519495,1.3574177826727085e-153,0.6330104590634567,40,numeric_tokens,3990,
0.17548049962790624,0.008201122413056823,0.011958641156383266,0.38324786804435884,2.1141366372244254e-143,0.6075551844655906,41,numeric_tokens,4095,
0.24096953792050824,0.008069484769609704,0.011712205704539623,0.44915600150450175,1.8455183606627978e-199,0.629881625627876,42,numeric_tokens,4032,
0.2704129411198579,0.009148595791224708,0.015279537604354207,0.5079065330650446,5.541295459580225e-251,0.6670281878615212,43,numeric_tokens,3840,
0.1650685252466998,0.010077516604877363,0.01579904903474571,0.4224908235725007,4.139724158480357e-166,0.6213976531120575,44,numeric_tokens,3840,
0.12070820504519653,0.009888640533087183,0.015268953215805065,0.3991181292089348,3.3235970411317233e-143,0.5961067109258031,45,numeric_tokens,3744,
0.22084670965919762,0.01287554702552959,0.02438357083699483,0.3751082908321356,1.4218910117291585e-128,0.5851670189905485,46,numeric_tokens,3840,
0.1186808948132182,0.009150700879308438,0.01368938031792186,0.355097769494756,3.973341286765994e-120,0.5911058148959818,47,numeric_tokens,4032,
0.06268876582178995,0.00926825262390162,0.013115938029617063,0.3492974023400691,4.399011289004374e-108,0.5719075304048966,48,numeric_tokens,3751,
0.01961285703477289,0.01031481142168575,0.015523695953351634,0.30222028553390423,8.389276436010126e-87,0.5471488764890056,49,numeric_tokens,4074,
-0.02241128716308638,0.00984093567234672,0.014188686784581942,0.42451991574763903,1.3842734295936664e-169,0.6117987372928084,50,numeric_tokens,3880,
