roc_auc,pr_auc,f1,brier,ece,n_samples,pos_rate,reliability_slope,reliability_intercept,n,fold,variant,subset
0.4808674272226593,0.4200949396872966,0.0,0.2460103921050625,0.02884907187681346,1440,0.4305555522441864,1.0,0.0,1440,1,gb_M3_text,all
0.4589264089889425,0.40181055060093757,0.0,0.24556995957527655,0.03429899231577821,454,0.4251101315021515,1.0,0.0,454,1,gb_M3_text,filing
0.49339318706455576,0.43014212844716887,0.0,0.24621318761066371,0.02633967102112572,986,0.433062881231308,1.0,0.0,986,1,gb_M3_text,no_filing
0.4497974036191975,0.39463984585319156,0.0,0.24602266343011578,0.028760073189977142,1440,0.4305555522441864,1.0,0.0,1440,1,lr_early_M1M2,all
0.4445238520636055,0.3850782192059259,0.0,0.24557436976515828,0.03417740575142153,454,0.4251101315021515,1.0,0.0,454,1,lr_early_M1M2,filing
0.45190265319887885,0.4010524348810188,0.0,0.24622907856590753,0.026265677300206514,986,0.433062881231308,1.0,0.0,986,1,lr_early_M1M2,no_filing
0.5207700629425649,0.44970313729029643,0.10101010101010101,0.24671034106112452,0.035768874908753655,1440,0.4305555522441864,-0.2991755670051044,0.5857947035682891,1440,1,gb_early_M1M2,all
0.5177873066920771,0.437519258858274,0.11607142857142858,0.24745513745837122,0.04392415816945783,454,0.4251101315021515,-0.3572576261061113,0.6023333999589158,454,1,gb_early_M1M2,filing
0.5225875915925478,0.4584685141816989,0.09381663113006397,0.24636740235488716,0.032754580829817956,986,0.433062881231308,-0.09682855195247111,0.501522820887638,986,1,gb_early_M1M2,no_filing
0.5518273013375296,0.471662783137512,0.0,0.24571278155639545,0.029392761225309594,1440,0.4305555522441864,1.0,0.0,1440,1,lr_early_all,all
0.5584539336549341,0.4512494401758582,0.0,0.24530938346432637,0.03494883087609685,454,0.4251101315021515,1.0,0.0,454,1,lr_early_all,filing
0.5495929918346998,0.49407524431809885,0.0,0.24589852469412296,0.02683448436336694,986,0.433062881231308,1.0,0.0,986,1,lr_early_all,no_filing
0.528491345397325,0.4550243514520607,0.13333333333333333,0.2462228648426703,0.031122364496406027,1440,0.4305555522441864,-0.44141246210713747,0.6249331832641914,1440,1,gb_early_all,all
0.5330732733805809,0.45290175848755965,0.19008264462809918,0.2451625248554796,0.03685449403462394,454,0.4251101315021515,0.17173210496746813,0.29735623866686434,454,1,gb_early_all,filing
0.5265194203432861,0.4594585419075659,0.10460251046025104,0.24671109441080877,0.03493130578457223,986,0.433062881231308,0.15226836321697482,0.3982040145354675,986,1,gb_early_all,no_filing
0.45047600314712827,0.3996505750800104,0.0,0.2463568065561234,0.028164593381788616,1440,0.4305555522441864,1.0,0.0,1440,1,late_M1M2,all
0.45536299207909,0.3966667409800683,0.0,0.24573567858863704,0.03316393101677323,454,0.4251101315021515,1.0,0.0,454,1,late_M1M2,filing
0.4476419501200286,0.40228712341419026,0.0,0.2466428025979477,0.025862661687365673,986,0.433062881231308,1.0,0.0,986,1,late_M1M2,no_filing
0.5282179386309992,0.45280180163466044,0.0,0.246007353815178,0.028899864554878252,1440,0.4305555522441864,1.0,0.0,1440,1,late_all,all
0.5250034740833383,0.4421554839801063,0.0,0.24557090031825743,0.0343874772275547,454,0.4251101315021515,1.0,0.0,454,1,late_all,filing
0.5311425136053425,0.46734701836468356,0.0,0.2462083171900278,0.026373108451619443,986,0.433062881231308,1.0,0.0,986,1,late_all,no_filing
0.49919551534225026,0.4406138933133654,0.03715170278637771,0.2461815557270301,0.030909088872298623,1440,0.4305555522441864,1.0512953347166316,-0.08361048292323336,1440,1,cross_modal,all
