symbol,n_days,n_filing,roc_auc_lm1n_all,pr_auc_lm1n_all,f1_lm1n_all,brier_lm1n_all,ece_lm1n_all,roc_auc_lm1n_filing,pr_auc_lm1n_filing,f1_lm1n_filing,brier_lm1n_filing,ece_lm1n_filing,roc_auc_lm2v_all,pr_auc_lm2v_all,f1_lm2v_all,brier_lm2v_all,ece_lm2v_all,roc_auc_lm2v_filing,pr_auc_lm2v_filing,f1_lm2v_filing,brier_lm2v_filing,ece_lm2v_filing,roc_auc_lm3t_all,pr_auc_lm3t_all,f1_lm3t_all,brier_lm3t_all,ece_lm3t_all,roc_auc_lm3t_filing,pr_auc_lm3t_filing,f1_lm3t_filing,brier_lm3t_filing,ece_lm3t_filing,roc_auc_gm1n_all,pr_auc_gm1n_all,f1_gm1n_all,brier_gm1n_all,ece_gm1n_all,roc_auc_gm1n_filing,pr_auc_gm1n_filing,f1_gm1n_filing,brier_gm1n_filing,ece_gm1n_filing,roc_auc_gm2v_all,pr_auc_gm2v_all,f1_gm2v_all,brier_gm2v_all,ece_gm2v_all,roc_auc_gm2v_filing,pr_auc_gm2v_filing,f1_gm2v_filing,brier_gm2v_filing,ece_gm2v_filing,roc_auc_gm3t_all,pr_auc_gm3t_all,f1_gm3t_all,brier_gm3t_all,ece_gm3t_all,roc_auc_gm3t_filing,pr_auc_gm3t_filing,f1_gm3t_filing,brier_gm3t_filing,ece_gm3t_filing,roc_auc_le12_all,pr_auc_le12_all,f1_le12_all,brier_le12_all,ece_le12_all,roc_auc_le12_filing,pr_auc_le12_filing,f1_le12_filing,brier_le12_filing,ece_le12_filing,roc_auc_le3_all,pr_auc_le3_all,f1_le3_all,brier_le3_all,ece_le3_all,roc_auc_le3_filing,pr_auc_le3_filing,f1_le3_filing,brier_le3_filing,ece_le3_filing,roc_auc_ge12_all,pr_auc_ge12_all,f1_ge12_all,brier_ge12_all,ece_ge12_all,roc_auc_ge12_filing,pr_auc_ge12_filing,f1_ge12_filing,brier_ge12_filing,ece_ge12_filing,roc_auc_ge3_all,pr_auc_ge3_all,f1_ge3_all,brier_ge3_all,ece_ge3_all,roc_auc_ge3_filing,pr_auc_ge3_filing,f1_ge3_filing,brier_ge3_filing,ece_ge3_filing,roc_auc_lt12_all,pr_auc_lt12_all,f1_lt12_all,brier_lt12_all,ece_lt12_all,roc_auc_lt12_filing,pr_auc_lt12_filing,f1_lt12_filing,brier_lt12_filing,ece_lt12_filing,roc_auc_lt3_all,pr_auc_lt3_all,f1_lt3_all,brier_lt3_all,ece_lt3_all,roc_auc_lt3_filing,pr_auc_lt3_filing,f1_lt3_filing,brier_lt3_filing,ece_lt3_filing,roc_auc_cx_all,pr_auc_cx_all,f1_cx_all,brier_cx_all,ece_cx_all,roc_auc_cx_filing,pr_auc_cx_filing,f1_cx_filing,brier_cx_filing,ece_cx_filing
BPCL,462,185,0.4577542072407633,0.5117415716788297,0.3275959236182605,0.2703275582572621,0.13991538880084364,0.45800308487808483,0.546883657396525,0.3768538324420677,0.28444026373147496,0.20225901521838355,0.49573672680823716,0.5481452950579657,0.41062663903505564,0.2606874218064971,0.109309767171418,0.5003169746919747,0.5646567031694832,0.40233516483516485,0.256929340237127,0.1845580800865206,0.4799100190639092,0.5153003611142084,0.40185782317971314,0.26105247988588054,0.11223149874436852,0.4817226985976986,0.5267160540077207,0.415044955044955,0.27244691366072465,0.2212622844865349,0.515318263956994,0.52202414682361,0.38744882587659146,0.2672479989791173,0.13900437252921302,0.5235268897768898,0.5119318230011507,0.3006105006105006,0.2747557277065968,0.20024870457497404,0.48180137304586673,0.49448806386072525,0.37848753921255646,0.26836380866640447,0.13369717244633172,0.45910241378991384,0.4844649223325693,0.3963311688311688,0.2672554271061449,0.19728760810376972,0.49508769356967286,0.5113596541019202,0.3306130238290224,0.2585922589438965,0.10264870490817007,0.5069707144707145,0.5049339582375296,0.3883209626630679,0.2628090197126387,0.18655849988537263,0.4982156859264983,0.5476533731822798,0.40132838155825296,0.269205302567659,0.11632836554110862,0.4718552512302513,0.5775565432078037,0.4099400272929685,0.2688172009827471,0.19363893102721635,0.482113970009565,0.5380568873146054,0.38929763302218606,0.2719528329085296,0.1587625098304248,0.45594662282162285,0.5803374867259026,0.3831041181041181,0.2732402007600034,0.22629546586939636,0.5315371722152329,0.5455077254170836,0.3361330008141154,0.2615958102944084,0.12119487795042934,0.5132949573574574,0.509893192319663,0.3079254079254079,0.2690848374821665,0.1755147239187525,0.5539907957751207,0.560854392462463,0.3335113497613497,0.256644259084779,0.10922657119135484,0.5965281362156362,0.5734654465904467,0.357976467976468,0.26663526289083955,0.18488116676145325,0.490178666156498,0.5369411220881748,0.3520808420543051,0.26629239744702526,0.12574581716492214,0.5179037166537166,0.5836563216066017,0.37531039136302297,0.2733112648672947,0.22877843650711643,0.473598162897362,0.5167037181072878,0.2530594333009562,0.2555453587449642,0.07698583250102288,0.4644111444111444,0.5437576861520313,0.22779146141215106,0.25991177123748554,0.13207217947705446,0.48617388999783173,0.530313124860039,0.33342576563590437,0.2568328651901849,0.0839610480852692,0.4463449513449513,0.5192498378814168,0.32795815295815295,0.25946915761152856,0.13827562895816461
BRITANNIA,462,125,0.505604164295021,0.5779123793026816,0.4447523794584213,0.2659481501494786,0.13800287736133746,0.521129950296617,0.6345590500621199,0.5292733257645538,0.25121630376637577,0.18364945853115197,0.47082610759659327,0.5695629207221498,0.4675461898714444,0.2650632724048709,0.14843943971557808,0.5735322804767249,0.6375688159807363,0.597975172975173,0.25866005833151884,0.22155237363544247,0.5604737652835142,0.6093044214008845,0.46306438759608953,0.2538472339804702,0.11867562819273905,0.6413920955587621,0.6795746541417537,0.5175146639852523,0.23721471626433172,0.17565763127654271,0.5444875402921701,0.5879157244764229,0.4360510337715818,0.2689207824137256,0.1529553308329759,0.5266019988242211,0.60939717093517,0.4183802682048296,0.26686942600153124,0.22168133043080915,0.5253449667340332,0.5627869838309654,0.4848440430899313,0.2660549136622889,0.14048223176119523,0.5120357009245898,0.5729646604101942,0.5020890902469849,0.2633507282862141,0.19594256877469113,0.562497382360844,0.5867097234781584,0.40729379186656145,0.2539123182472783,0.12155972369770171,0.5897379883490994,0.615824219699103,0.5373943405522353,0.24270006645514025,0.1851696414354859,0.4802468284054131,0.5590382189514534,0.3990305868925459,0.2690103985861308,0.15046321088984732,0.5727847255625034,0.6389178870057333,0.5286560418139366,0.24931254623184496,0.19159270398483663,0.4624398195830085,0.5489480302473813,0.42832880124747685,0.2793710194924898,0.1772753048668763,0.5063318368873923,0.6028203597045022,0.5461974672500989,0.2691656800558039,0.21837013952741657,0.5290370102563365,0.5751818709558834,0.4111314006449564,0.27216651651339296,0.16230670673635705,0.520663647052536,0.5936538547016577,0.44318287300743436,0.2694319564026515,0.23082565934448437,0.5262716889537417,0.5847676384337839,0.4603618676000616,0.27186346356269825,0.15439132255312027,0.4575563839452728,0.5649837911770967,0.4303016801262415,0.2756741871894108,0.21199079593614042,0.48864014479647466,0.5761196331872548,0.4671285385753168,0.2634410167356568,0.16268536347082355,0.5588717866495645,0.6547935322795265,0.5786630036630036,0.25580131170555326,0.23888740695645097,0.5150940201012973,0.5967173961272103,0.45723660398408417,0.25394513620436293,0.0895784854871323,0.5975068141734808,0.6509739525612541,0.5279682111261058,0.2422300706274785,0.14189558883283235,0.5428541360413417,0.6166993717323765,0.4682688392209403,0.25379464213899616,0.10190214046178828,0.5733398802843247,0.6375661592562747,0.5430342150809987,0.2433707837383625,0.1644774300761355
CANBK,462,151,0.5555003551331588,0.630636400225688,0.5015463142357471,0.28718882853566036,0.19647279689496883,0.4569821844821845,0.6198979589757562,0.4197438585002394,0.30873877367992225,0.2601474458695527,0.5320015935372171,0.6116090354356682,0.4003736477443374,0.26883542514440056,0.15379840850667473,0.5449661449661449,0.6658476788635845,0.45551057504498804,0.2719482236769645,0.21038885627759324,0.5159681676080714,0.6044472816268669,0.4070077682380241,0.2767217556492471,0.16592642991738468,0.5411813186813187,0.6868830971001716,0.4849460645395495,0.28037683413099707,0.23912271617667968,0.4939952929380468,0.5510374997138351,0.5652112914251737,0.2671124388383101,0.15435626385622456,0.4220493395493396,0.5751974317160969,0.5064474626394131,0.28356813069562414,0.23140068760323165,0.5022508960295331,0.5435484974315521,0.3979021181685594,0.26288113177178274,0.13601517998983745,0.47397602397602395,0.5774632209935754,0.4077689932448312,0.26526449734015056,0.172655447987015,0.46602344144441915,0.527689000501456,0.4635220175111994,0.2663713939946999,0.16107511724901213,0.48365884115884117,0.5840444905772959,0.47123709460886015,0.2667429220672701,0.18035284617476377,0.5195982854841894,0.6019516194869138,0.4375217408119443,0.2864202745940575,0.19588598478672706,0.4842898767898767,0.6360961478735372,0.4349529315294974,0.2995656911799849,0.2819763645209021,0.4835866562941261,0.5825923279991793,0.4058183348635784,0.2925436759963597,0.2126920299864162,0.4912642912642913,0.6314316973495295,0.4022293217549335,0.3106930770660152,0.2921158969464073,0.4964807196790895,0.5641883781752701,0.46829792481821125,0.2682077816848674,0.16189380725538322,0.45390401265401265,0.6008522470338595,0.42130127544227175,0.28141843958795154,0.26393355992361756,0.4589228415966034,0.5457842335647203,0.4711256831893911,0.2817557992723426,0.18755444884549716,0.40914807414807414,0.5713889588220282,0.45213659786617116,0.30013951493475993,0.26445939535744545,0.5452084955275041,0.624077840568806,0.458400898955703,0.2873104503646124,0.2025432112882075,0.48244699744699737,0.6290053285741788,0.3872840106557761,0.30638437356943543,0.2732600910886551,0.5483612476770774,0.6204638373046233,0.31650831755559355,0.2621937121372593,0.11941939537291554,0.5085167610167609,0.6415766577349603,0.33155626262033583,0.265672508924565,0.16453765815529947,0.5090487687389159,0.5879206311195556,0.3686580988088231,0.2630050930037663,0.12792420930994453,0.480984570984571,0.6159405820696613,0.37342550448957773,0.26869648666290014,0.1784615959583844
CHOLAFIN,462,140,0.5329167606897443,0.5438843969178774,0.3629401078865558,0.27824662521760485,0.17219653535587717,0.5078012265512265,0.4854685254486842,0.3102297595051218,0.2619368012036043,0.23927543108687058,0.45956435516815863,0.4803612977927557,0.2835099830301049,0.2770028420667982,0.16960418671493363,0.39377405002405,0.40543827498192575,0.31738433332636234,0.2779491911288095,0.20704685448157628,0.45731708922118197,0.4739077327517202,0.22036111235166836,0.2703469009405411,0.17305805197090962,0.450487012987013,0.42741301907968565,0.21855877616747182,0.25195591839789444,0.21171331998975604,0.49777307179946645,0.4953311068116032,0.3156463288983343,0.271403703256234,0.15384216273603282,0.4262503507295174,0.3748446218684314,0.30691812213551345,0.2623498913975522,0.21966915485204838,0.5254680624836512,0.49536928501339195,0.2232605042016807,0.286688316290103,0.18946833650983452,0.5685413159371493,0.4667840647007313,0.25559581320450886,0.2708361970727018,0.20665855957783788,0.49450747685125646,0.4834097474379426,0.24261874846266857,0.26954199387712774,0.1455666634476827,0.5846460638127304,0.44359963229010846,0.342412391687754,0.2523105881705072,0.18126601093183678,0.47428587977476655,0.5048648237312181,0.26863964842975335,0.2724749006643655,0.16213732120602606,0.4158474627224627,0.41627288055859485,0.24247817611662004,0.2618075340952768,0.19801819362575038,0.5001991077281482,0.5227340740128203,0.2766213201545479,0.274820769217175,0.16105978198363777,0.3940771805355139,0.4050698786809898,0.2871175523349436,0.2576849302624581,0.2047064628720475,0.5035294870452932,0.5048522051975733,0.33042542911880685,0.28743497031000975,0.1914954248374849,0.4372219215969215,0.37277679147718834,0.32795031055900625,0.2833016378144996,0.23112534154078723,0.5360913069712144,0.5154218816484448,0.31205926375647375,0.28841082109450145,0.18585373511281683,0.42170715087381755,0.36458973676235584,0.27813887668960136,0.2928111897143423,0.2131720137340491,0.5259906321431236,0.5317007925772604,0.3484691492253527,0.2851795527905509,0.18688084208248928,0.4888843795093795,0.46049417954179855,0.358141590025648,0.28189949629742994,0.2656016437512879,0.5112843340333247,0.5196107993935666,0.18038165676437504,0.25952100931598765,0.11757433953591802,0.4836760461760462,0.4458057044366568,0.26638224899094465,0.25046228118891556,0.18228478702638473,0.4737368258705864,0.4949073759291628,0.18108858411183995,0.26253185115049305,0.12047234379256834,0.4714781746031746,0.44408686000947906,0.23641591902461467,0.2472420811942726,0.16810137867979857
CIPLA,462,149,0.46658293661649036,0.5163106620497712,0.4309747409740071,0.25675217059707794,0.09954297068773303,0.4755673228887515,0.585978395566981,0.4382832080200501,0.25873670250323244,0.08214093509845763,0.5230301175839495,0.5603390901531398,0.4412774763913506,0.25356251695074733,0.10840432482294447,0.4798417851989281,0.5684554619388864,0.478743961352657,0.25680481407435973,0.1375002872371978,0.4862783689595984,0.524051749560942,0.4521155983949192,0.2610646419068874,0.12625126725027505,0.5024707105064248,0.6200131377123406,0.5323617485271621,0.2586524149116508,0.19195628153081132,0.49352592264026757,0.518554411018554,0.4317463901063667,0.2697421823098149,0.16330979848210886,0.5320537432144574,0.5908776689017733,0.4485810963230318,0.26258858634119325,0.21413801860327125,0.5090727081218526,0.5186766996142026,0.5311741085824906,0.2773012615206946,0.15111896122104942,0.42151768535697115,0.5178669592439646,0.4565850815850815,0.27853392152203604,0.22535582799739212,0.47189216591234157,0.4954130859536715,0.44261765247589757,0.27388582547269497,0.1606596900989553,0.4285978406514121,0.5660929309563764,0.5439798296941154,0.25577254185443826,0.16672151031406107,0.526899200303497,0.5700706659717892,0.5052261065423431,0.2590520824248393,0.13117321990977737,0.5231034838177696,0.6167644741845786,0.5353301320528211,0.25989377736765323,0.22370747708266775,0.5113375969422094,0.5353828172086481,0.47647099692148703,0.2581355442932724,0.1282327711560664,0.521871349549921,0.630553745332043,0.5041125541125541,0.26937084123956057,0.19294607959653692,0.5242765473014399,0.5323234913461253,0.4881905947233865,0.26621281015545617,0.1525533098914476,0.4533399470899471,0.5588954727834682,0.41624633684524787,0.27398635174351055,0.21359151789919964,0.5401703023573396,0.5375141482374663,0.4747982395656942,0.2681150424759499,0.14915666247920692,0.4263214629286058,0.5353939633351398,0.48863636363636365,0.2849738877560749,0.20916151407315886,0.4804228185101004,0.5220635857854997,0.4547381424292983,0.25644917961252284,0.11849309816227722,0.4916576479076479,0.5751914180999762,0.46173715863156856,0.2630202916877239,0.15760542874950895,0.4960072649055716,0.540976524560974,0.43015773602189605,0.25372514513272626,0.07943411045439246,0.5101134645777503,0.6335920641676677,0.5083487940630798,0.2500666926281095,0.0959646429739185,0.5089662451485347,0.5364009203444667,0.4326912365790676,0.256236519578822,0.09577293141531754,0.5137785164570879,0.6320639308559476,0.49969078540507106,0.24995225798383008,0.08701459793633921
COALINDIA,462,155,0.5415043204766978,0.5915419547613102,0.4664056928025418,0.25458196892913104,0.09070904250089601,0.5163789682539682,0.5784479397489625,0.3960078449242535,0.2678251638863736,0.1696153503159308,0.48704713803634697,0.5372433512363437,0.5424900479580046,0.2645606907623271,0.12375861866919333,0.5613621794871796,0.5942883806444273,0.48804985863809386,0.2754794467558899,0.18106185176332654,0.5143940118720596,0.5712408727993488,0.5795405032053232,0.26351928718369133,0.14360691262600989,0.5554082722832723,0.5919097456887616,0.5571494792604632,0.272449534129533,0.25210247830909044,0.4813410029204804,0.5339450448117994,0.442102507640033,0.2639138975735267,0.12842503198383637,0.4385016025641026,0.5047519179755358,0.2728225478225478,0.2666686747957911,0.1805846309320838,0.5417986840883177,0.5580746832942691,0.40089362368699444,0.2790671647510459,0.15909818456825137,0.5009035409035408,0.5151444824238941,0.3895000703630734,0.29013972699181806,0.22598881261202963,0.5163081607037024,0.5419031794578406,0.5033436973688946,0.2539819514934231,0.08408857553464513,0.5026617826617826,0.5132316321801914,0.3166796768189957,0.26621113358200293,0.1558741686090608,0.4661793524581472,0.5363857082090554,0.4863277208987017,0.2651962982838553,0.1223758706876999,0.4449999999999999,0.5331707303909551,0.4566564807741278,0.2592739682986954,0.1557962496732064,0.4747373401556108,0.5341025959935093,0.4409768000579308,0.27085004859651524,0.143906340731268,0.4646947496947497,0.5415626263469818,0.40436238112405826,0.2668903182115206,0.1885206913424743,0.49363368488378023,0.5331183503764936,0.3338207272054084,0.2650539156685708,0.13970025797555705,0.4592567155067155,0.5017795147338613,0.2881578947368421,0.27273641715193003,0.20030561531634405,0.5000598859357441,0.5400541900383146,0.3764993905790421,0.26794514315139284,0.14395648523885224,0.43305250305250303,0.5049213927362104,0.2908785209296718,0.2744051380458597,0.18478963469551238,0.5331221278905972,0.5882497057796372,0.5115448542688348,0.25430664070428927,0.11291973221934641,0.5185943223443222,0.5813123523186966,0.4379841649578491,0.26607667605372004,0.1799614834714438,0.5135134454331856,0.5692354013642251,0.45280430323748644,0.25111150280820244,0.06800566520589474,0.549114010989011,0.5911878143590006,0.3557096283489472,0.2585778878120923,0.14233184384486045,0.5406661476762769,0.5994659240240182,0.4461193441357645,0.252041267236068,0.07994902295272341,0.5343505799755799,0.5749563299237347,0.34821779828358773,0.2597753809429938,0.15476672880630152
DABUR,462,131,0.513584284529212,0.5310281988321883,0.2568801189183089,0.2674058060066262,0.138813429302472,0.42826278659611994,0.5752812516701407,0.2795414462081129,0.2635446919140722,0.1881174708150732,0.5274644824255046,0.5384891746440466,0.35331920238744957,0.27152136495109946,0.14178516654066542,0.464538506760729,0.604919918411982,0.3555555555555555,0.27330650723108474,0.18997901242127246,0.4613630554207212,0.4958909222687296,0.30884231210317536,0.26980877717600277,0.1514848584569255,0.4358083480305703,0.5551085708823804,0.21596921596921598,0.30587404177121724,0.27344407665076975,0.5207587910084097,0.5094092700999117,0.3152964078840426,0.2577044921947166,0.10553147780989658,0.5360934744268078,0.5892016243603545,0.2927170868347339,0.2574560108403527,0.11881823525325225,0.48686459691535966,0.4700735474695042,0.2560796327741802,0.2715138068295754,0.12431415565254965,0.47157848324514995,0.5480370324120324,0.31376031376031377,0.27616525631755573,0.19934326932687618,0.4722305986199579,0.4786324426169106,0.2961707220245539,0.27007781599419134,0.15345893908922809,0.4347222222222222,0.5150707574318686,0.27749424065213535,0.2622572646440633,0.1601796358454858,0.5215202463779122,0.5486723836417646,0.3525561626884866,0.2710219952361939,0.14383769128929944,0.48189006466784245,0.6202158768627022,0.3508140008140008,0.28124452789124676,0.25106497340112005,0.5388180467271237,0.5717959801514697,0.2792306288664886,0.2665020673696706,0.15966783325753578,0.4990270429159318,0.6317349721119563,0.2421134421134421,0.279916818761083,0.24686980840835926,0.4801279599782651,0.47805235723152123,0.3284620669876785,0.2657190646098903,0.12049827092095713,0.5232054673721341,0.582447568965426,0.2854317795494266,0.271753607331596,0.17783231699367943,0.5072111434896713,0.49369385165827545,0.3477430101015845,0.2546634260091351,0.08747034770333023,0.5685846560846561,0.5947753249836583,0.36190715602480306,0.26303019355512,0.16281978056535384,0.5405777501138295,0.54651480807815,0.30774021765059556,0.27466034959132,0.167516321063299,0.4710934744268077,0.6135316384820353,0.3560846560846561,0.27549500451147624,0.22980578065876195,0.5222596884907335,0.5399018541180944,0.27177231413088854,0.25466130249092,0.09187919308195872,0.47731040564373894,0.5877618706983787,0.25692579025912354,0.2605788949915919,0.14992821361814634,0.4731209199987233,0.497792961877653,0.2870478545507035,0.25705819886185854,0.11571836485002439,0.42529688418577305,0.5693578210443291,0.24820364820364815,0.2601363980498161,0.14703339341873167
DIVISLAB,462,68,0.5132029106374324,0.5546952128448144,0.36748799678501204,0.2803227272736051,0.17588068461933187,,,,,,0.4937299095641824,0.5443536967128804,0.4310620998238079,0.2707947452824101,0.14774319427012286,,,,,,0.5033774778329985,0.5469617777390653,0.4051208009346432,0.27208507753267686,0.1632508563215618,,,,,,0.5184179178032574,0.5207522640679851,0.46812721554560544,0.26571212864097155,0.151099014917566,,,,,,0.5005980853457339,0.515288713625271,0.405265334756099,0.26722452023820514,0.14027581961287247,,,,,,0.5440394808063067,0.5503783245821908,0.40085791332850157,0.26235570879416664,0.1294541786219455,,,,,,0.5057732982830574,0.538577305889008,0.42422429172871456,0.265050859253418,0.12451926865007452,,,,,,0.5370376817822301,0.5657283570890287,0.4688776090515233,0.26034232966678156,0.12283075683289367,,,,,,0.49421359074477345,0.5063994227562665,0.48895244765171053,0.2612674009688805,0.12192213228423791,,,,,,0.49061619109457405,0.5075839764647202,0.5209560683621931,0.27428801996946317,0.1436435464768742,,,,,,0.5361075632127256,0.5756601465438907,0.42143255735555646,0.2760226880449496,0.16377968876699878,,,,,,0.526947651592237,0.5704833253984567,0.4186014263708262,0.2603637662505467,0.11621384557610591,,,,,,0.5454291327064075,0.5777232546859217,0.43826700103473826,0.2588209389725937,0.11288231328908396,,,,,
DLF,462,113,0.4911176214948145,0.5308087773710842,0.3461299528225835,0.281840847968908,0.17510751196413749,0.4467460317460318,0.540393361048123,0.17970521541950113,0.32100639054650254,0.357911471548735,0.4558938550078901,0.5067699893976043,0.4295823712258597,0.2909448917512237,0.18584086236174047,0.5352721088435374,0.6012165712845985,0.41548927263212976,0.30837286528356234,0.32855366206048114,0.5140011698016084,0.5546289499529767,0.3372711156173629,0.2757016948645201,0.15951422780605815,0.5208956916099774,0.5527657732164534,0.35219542362399503,0.34347583696082307,0.4016361715840457,0.5033048287807059,0.5057645325099674,0.3134250949398504,0.2735839107144231,0.1433558084926642,0.41041383219954647,0.5131003916718202,0.21172161172161172,0.3188540222514714,0.3043870727472258,0.4919340955503236,0.5141688780554703,0.43352935583009794,0.2762205749181218,0.15794411649247533,0.39688208616780046,0.4260349854227406,0.32145949288806425,0.3186680841795497,0.34498712927530745,0.4931458496831303,0.5124311352527502,0.43570364949711615,0.2816954428515761,0.15817172328069204,0.49929138321995464,0.5138802382424831,0.2853798862202224,0.3501420903366733,0.3675375763928762,0.4823805441634388,0.5278804630844268,0.2905741831224786,0.2788098823008234,0.198973004856646,0.629875283446712,0.5793812763200518,0.12811791383219953,0.3175737072051775,0.31330409437544543,0.4929925160122529,0.5263451313025924,0.34606366797297333,0.2767759733918128,0.17182586724632906,0.6403061224489797,0.5773939794773127,0.13073593073593076,0.3182534197508304,0.3198217912991329,0.5046824974895149,0.5186601784464335,0.36587829675840955,0.27837015994639547,0.16973926107657253,0.4896145124716554,0.4860642135642136,0.2732077446363161,0.3188362218515213,0.37228836726793924,0.4920625775296827,0.5185924412626474,0.3105104149797682,0.2750624472462268,0.1714623600323754,0.4170238095238096,0.45135796742939593,0.21428571428571427,0.3329567958702183,0.362318277514109,0.49030425601039634,0.525482191509521,0.41657219092218273,0.29594674693103756,0.20532859049411795,0.5050793650793651,0.5601552658100276,0.2388365602651317,0.3160346185019637,0.36271531992721373,0.47009245124596,0.527088626376921,0.3769519871164352,0.26871530852018083,0.12764512371936734,0.5590136054421768,0.5743417737465356,0.19114219114219114,0.3083766043685059,0.29075724079016474,0.4923722975367712,0.5466199638774569,0.3846874572782897,0.26861316545729536,0.13591735827213233,0.5108730158730158,0.5367477209739114,0.21495171495171497,0.31196961211520147,0.34165316498563847
DMART,462,158,0.5189220942742615,0.518232854364968,0.22412382597037334,0.2646585350251583,0.16005580321445306,0.475406746031746,0.530621873166516,0.1505175983436853,0.28852832724532973,0.25050004186128527,0.5784526157226751,0.5606613911299798,0.38060665645587405,0.27556516046441265,0.19242639295193772,0.6086111111111111,0.6247110429253286,0.4528245913163129,0.26730452611275235,0.20161581130294032,0.4698549713689463,0.4715593328078224,0.24418167441942146,0.2702982691395597,0.16933352797918724,0.40134920634920634,0.45654755132433705,0.20689602794865952,0.29435573934760123,0.2668365983714998,0.5467757351274616,0.5220120743128418,0.30898568053274295,0.264375306432662,0.1560589692895237,0.5619097222222222,0.534833856619571,0.35429049211657915,0.26713998844591913,0.2231092088362896,0.5176490294084141,0.49378925551459574,0.24864064396715854,0.2720903814313729,0.16483091435713665,0.5248958333333333,0.5536960011277239,0.27442224442224444,0.278833082569712,0.247129830497473,0.4889667302495819,0.47908751524726373,0.2712566330941762,0.2649338189953567,0.15572508984847336,0.47299107142857144,0.4814346764346764,0.2388235294117647,0.2692472707918621,0.18965926762840873,0.550108950268221,0.5447230557046804,0.2588700045221784,0.26209574324710255,0.15465409916476716,0.5377777777777777,0.5901677836052835,0.26409624192232883,0.2775704725657173,0.2625232282615427,0.5242701674830158,0.5201322696738624,0.2980856805779914,0.293696861317382,0.1934096101764176,0.4630654761904761,0.5187759066330495,0.26663592446201145,0.32198037891534165,0.3005625366995671,0.4766280847384756,0.46919338824892726,0.32487720224562333,0.271533233341731,0.15617171385434464,0.4677380952380953,0.4872083009583009,0.3685295210614904,0.25992642594595017,0.18686824088174644,0.4934442156741671,0.47341275262336363,0.33168876623572885,0.2645566168186821,0.1345527089624077,0.5094196428571429,0.48890339818911244,0.3693343371604241,0.27178456053758443,0.21318664764910428,0.5816039345875302,0.5643101624915462,0.325598237152686,0.2659024188948677,0.17688287350056708,0.5612996031746033,0.5841723801991658,0.33703720618682254,0.26884009330750436,0.2214716952195991,0.5281581289447216,0.5264082234176379,0.2897441030774364,0.2535191260928031,0.13168452572088257,0.5097222222222222,0.5610588419516991,0.3059288537549407,0.25840235711569265,0.18520767764013585,0.5677168135561453,0.5560030421308487,0.2562495407519733,0.25270935274024564,0.1334255128833636,0.5776388888888888,0.6100326954791241,0.2705170078571613,0.2589867467911099,0.20742970629223384
DRREDDY,462,218,0.45725813216740097,0.5411486324796557,0.3719477207310754,0.28408733660089874,0.1724698015930278,0.4387190190761619,0.6107605692404487,0.38863916645634894,0.2762186268274153,0.20882692120686297,0.5588582857535386,0.601991165959262,0.5216020561733998,0.26737155706544846,0.14614869447959197,0.5772968450200592,0.7008718000438796,0.5286483401625139,0.26376102706549265,0.21787993991436538,0.45505915476291714,0.5130503688842745,0.4392283342196141,0.26701778687932626,0.13790474462311175,0.4691995801817231,0.6164854506823313,0.4667810148452892,0.261773519216788,0.1746600928708702,0.48920640829795836,0.5189253819185394,0.48290461104207444,0.27714768724160616,0.13589882517856186,0.4867071321535607,0.6022248156399358,0.5170719297675406,0.26889864971773536,0.18454505788258974,0.5333406720326,0.5641699191083237,0.5278766474672733,0.2752817261975735,0.1486656399599998,0.5606947491992135,0.6774456569537135,0.5526913754799812,0.25621027626519305,0.19091876522534784,0.5477312978631741,0.5701363618792284,0.4836313753229257,0.2632806170145142,0.13844004801063792,0.5293671160189016,0.6099799339759053,0.5408702204574468,0.25393275978287094,0.13211443899547315,0.5356208523248221,0.5780498658400487,0.44942481643610804,0.27443075097683395,0.15971235118896884,0.5424234396555825,0.6895238700548313,0.4465195932548119,0.2767309328836812,0.2503069935731983,0.4984984350463553,0.5602213039159109,0.4201820929596908,0.27983255226169884,0.17400587994749114,0.4489123426176998,0.6378498738143962,0.43792546150860084,0.28047167094219133,0.24370706406842377,0.5229908175673449,0.5504215077368798,0.45318953816393476,0.268526192185959,0.13569610574851562,0.5138860717655361,0.6374545243344605,0.5006896773692796,0.2564812876227347,0.18328336452233773,0.47196525517881865,0.5235547298563955,0.4140956690177794,0.2866082121393584,0.16843586928217646,0.48545061585240157,0.6057391847840503,0.4462936829967449,0.2739878435474529,0.2304946903441536,0.5121540190244703,0.5569511614340217,0.4909866362646973,0.27272548610624175,0.16304344025867312,0.4931041329702044,0.6315627280796688,0.4814591282968845,0.2651634291274471,0.21889705841092894,0.4638105665653452,0.5273059903558441,0.4093294905791358,0.2581945424578333,0.09781803670511885,0.4546095571095571,0.6214272109074691,0.4280975202626391,0.25048055735888214,0.13157344358714576,0.5300593690892463,0.5896552193406591,0.3980150558543137,0.25854766521417144,0.11129121964216973,0.5392490545169115,0.6881622457340448,0.44299632048956944,0.24960165638244589,0.14262302899248422
